id,flight_id,timestamp,roll,pitch,yaw,accX,accY,accZ,temp,pres,hum,latitude,longitude,altitude,altitude_calc1,altitude_calc2,altitude_calc3,satellites
1172,35,1761115975514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,35,1761115975516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,35,1761115975519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,35,1761115975521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,35,1761115975526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,35,1761115978531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35,1761115978535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,35,1761115978542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,35,1761115978544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,35,1761115978547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,35,1761115981572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,35,1761115981576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,35,1761115981580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,35,1761115981583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,35,1761115981586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,35,1761115984593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,35,1761115984597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,35,1761115984599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,35,1761115984603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,35,1761115984610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,35,1761115987609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,35,1761115987612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,35,1761115987622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,35,1761115987625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,35,1761115987628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,35,1761115990636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,35,1761115990638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,35,1761115990646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,35,1761115990653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,35,1761115990655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,35,1761115993661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,35,1761115993666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,35,1761115993672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,35,1761115993676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,35,1761115993678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,35,1761115996688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,35,1761115996692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,46,1761119906694,0,0,0,0,0,0,25,1013.2,50,19.4326,-99.1332,100,100,3,0,3
1490,48,1761121026273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,48,1761121029299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,48,1761121032340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,48,1761121035370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,48,1761121038395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,48,1761121041420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,48,1761121044447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,48,1761121047474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,48,1761121050491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,48,1761121053519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,48,1761121056543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,48,1761121059575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,48,1761121062600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,48,1761121065629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,48,1761121068654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,48,1761121071691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,48,1761121074719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,48,1761121077741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,48,1761121080767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,48,1761121083789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,48,1761121086817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,48,1761121089844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,48,1761121092874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,48,1761121095897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,48,1761121098931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,48,1761121101956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,48,1761121104979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,48,1761121108001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,48,1761121111031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,48,1761121114061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,48,1761121117095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,48,1761121120112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,48,1761121123136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,49,1761121748302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,49,1761121751337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,49,1761121754355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,49,1761121757382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,49,1761121760417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,49,1761121763441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,49,1761121766467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,49,1761121769493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,49,1761121772520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,49,1761121775555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
