id,flight_id,timestamp,event_type,source,message
1054,11,2025-10-21 17:22:43,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1055,11,2025-10-21 17:22:43,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1056,11,2025-10-21 17:22:43,error,gps,SATS: 0
1057,11,2025-10-21 17:22:46,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1058,11,2025-10-21 17:22:46,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1059,11,2025-10-21 17:22:46,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1060,11,2025-10-21 17:22:46,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1061,11,2025-10-21 17:22:46,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1062,11,2025-10-21 17:22:46,error,gps,SATS: 0
1063,11,2025-10-21 17:22:49,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1064,11,2025-10-21 17:22:49,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1065,11,2025-10-21 17:22:49,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1066,11,2025-10-21 17:22:49,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1067,11,2025-10-21 17:22:49,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1068,11,2025-10-21 17:22:49,error,gps,SATS: 0
1069,11,2025-10-21 17:22:52,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1070,11,2025-10-21 17:22:52,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1071,11,2025-10-21 17:22:52,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1072,11,2025-10-21 17:22:52,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1073,11,2025-10-21 17:22:52,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1074,11,2025-10-21 17:22:52,error,gps,SATS: 0
1075,12,2025-10-21 17:23:11,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1076,12,2025-10-21 17:23:11,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1077,12,2025-10-21 17:23:11,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1078,12,2025-10-21 17:23:11,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1079,12,2025-10-21 17:23:11,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1080,12,2025-10-21 17:23:11,error,gps,SATS: 0
1081,12,2025-10-21 17:23:14,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1082,12,2025-10-21 17:23:14,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1083,12,2025-10-21 17:23:14,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1084,12,2025-10-21 17:23:14,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1085,12,2025-10-21 17:23:14,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1086,12,2025-10-21 17:23:14,error,gps,SATS: 0
1087,12,2025-10-21 17:23:17,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1088,12,2025-10-21 17:23:17,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1089,12,2025-10-21 17:23:17,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1090,12,2025-10-21 17:23:17,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1091,12,2025-10-21 17:23:17,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1092,12,2025-10-21 17:23:17,error,gps,SATS: 0
1093,12,2025-10-21 17:23:20,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1094,12,2025-10-21 17:23:20,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1095,12,2025-10-21 17:23:20,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1096,12,2025-10-21 17:23:20,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1097,12,2025-10-21 17:23:20,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1098,12,2025-10-21 17:23:20,error,gps,SATS: 0
1099,12,2025-10-21 17:23:23,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1100,12,2025-10-21 17:23:23,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1101,12,2025-10-21 17:23:23,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1102,12,2025-10-21 17:23:23,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1103,12,2025-10-21 17:23:23,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1104,12,2025-10-21 17:23:23,error,gps,SATS: 0
1105,12,2025-10-21 17:23:26,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1106,12,2025-10-21 17:23:26,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1107,12,2025-10-21 17:23:26,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1108,12,2025-10-21 17:23:26,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1109,12,2025-10-21 17:23:26,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1110,12,2025-10-21 17:23:26,error,gps,SATS: 0
1111,12,2025-10-21 17:23:29,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1112,12,2025-10-21 17:23:29,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1113,12,2025-10-21 17:23:29,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1114,12,2025-10-21 17:23:29,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1115,12,2025-10-21 17:23:29,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1116,12,2025-10-21 17:23:29,error,gps,SATS: 0
1117,12,2025-10-21 17:23:32,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1118,12,2025-10-21 17:23:32,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1119,12,2025-10-21 17:23:32,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1120,12,2025-10-21 17:23:32,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1121,12,2025-10-21 17:23:32,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1122,12,2025-10-21 17:23:32,error,gps,SATS: 0
1123,12,2025-10-21 17:23:35,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1124,12,2025-10-21 17:23:35,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1125,12,2025-10-21 17:23:35,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1126,12,2025-10-21 17:23:35,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1127,12,2025-10-21 17:23:35,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1128,12,2025-10-21 17:23:35,error,gps,SATS: 0
1129,12,2025-10-21 17:23:38,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1130,12,2025-10-21 17:23:38,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1131,12,2025-10-21 17:23:38,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1132,12,2025-10-21 17:23:38,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1133,12,2025-10-21 17:23:38,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1134,12,2025-10-21 17:23:38,error,gps,SATS: 0
1135,12,2025-10-21 17:23:41,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1136,12,2025-10-21 17:23:41,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1137,12,2025-10-21 17:23:41,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1138,12,2025-10-21 17:23:41,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1139,12,2025-10-21 17:23:41,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1140,12,2025-10-21 17:23:41,error,gps,SATS: 0
1141,12,2025-10-21 17:23:44,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1142,12,2025-10-21 17:23:44,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1143,12,2025-10-21 17:23:44,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1144,12,2025-10-21 17:23:44,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1145,12,2025-10-21 17:23:44,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1146,12,2025-10-21 17:23:44,error,gps,SATS: 0
1147,12,2025-10-21 17:23:47,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1148,12,2025-10-21 17:23:47,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1149,12,2025-10-21 17:23:47,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1150,12,2025-10-21 17:23:47,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1151,12,2025-10-21 17:23:47,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1152,12,2025-10-21 17:23:47,error,gps,SATS: 0
1153,12,2025-10-21 17:23:50,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1154,12,2025-10-21 17:23:50,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1155,12,2025-10-21 17:23:50,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1156,12,2025-10-21 17:23:50,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1157,12,2025-10-21 17:23:50,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1158,12,2025-10-21 17:23:50,error,gps,SATS: 0
1159,12,2025-10-21 17:23:53,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1160,12,2025-10-21 17:23:53,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1161,12,2025-10-21 17:23:53,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1162,12,2025-10-21 17:23:53,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1163,12,2025-10-21 17:23:53,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1164,12,2025-10-21 17:23:54,error,gps,SATS: 0
1165,12,2025-10-21 17:23:56,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1166,12,2025-10-21 17:23:56,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1167,12,2025-10-21 17:23:57,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1168,12,2025-10-21 17:23:57,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1169,12,2025-10-21 17:23:57,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1170,12,2025-10-21 17:23:57,error,gps,SATS: 0
1171,12,2025-10-21 17:24:00,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1172,12,2025-10-21 17:24:00,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1173,12,2025-10-21 17:24:00,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1174,12,2025-10-21 17:24:00,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1175,12,2025-10-21 17:24:00,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1176,12,2025-10-21 17:24:00,error,gps,SATS: 0
1177,12,2025-10-21 17:24:03,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1178,12,2025-10-21 17:24:03,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1179,12,2025-10-21 17:24:03,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1180,12,2025-10-21 17:24:03,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1181,12,2025-10-21 17:24:03,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1182,12,2025-10-21 17:24:03,error,gps,SATS: 0
1183,12,2025-10-21 17:24:06,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1184,12,2025-10-21 17:24:06,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1185,12,2025-10-21 17:24:06,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1186,12,2025-10-21 17:24:06,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1187,12,2025-10-21 17:24:06,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1188,12,2025-10-21 17:24:06,error,gps,SATS: 0
1189,12,2025-10-21 17:24:09,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1190,12,2025-10-21 17:24:09,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1191,12,2025-10-21 17:24:09,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1192,12,2025-10-21 17:24:09,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1193,12,2025-10-21 17:24:09,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1194,12,2025-10-21 17:24:09,error,gps,SATS: 0
1195,12,2025-10-21 17:24:12,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1196,12,2025-10-21 17:24:12,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1197,12,2025-10-21 17:24:12,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1198,12,2025-10-21 17:24:12,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1199,12,2025-10-21 17:24:12,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1200,12,2025-10-21 17:24:12,error,gps,SATS: 0
1201,12,2025-10-21 17:24:15,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1202,12,2025-10-21 17:24:15,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1203,12,2025-10-21 17:24:15,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1204,12,2025-10-21 17:24:15,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1205,12,2025-10-21 17:24:15,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1206,12,2025-10-21 17:24:15,error,gps,SATS: 0
1207,12,2025-10-21 17:24:18,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1208,12,2025-10-21 17:24:18,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1209,12,2025-10-21 17:24:18,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1210,12,2025-10-21 17:24:18,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1211,12,2025-10-21 17:24:18,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1212,12,2025-10-21 17:24:18,error,gps,SATS: 0
1213,12,2025-10-21 17:24:21,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1214,12,2025-10-21 17:24:21,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1215,12,2025-10-21 17:24:21,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1216,12,2025-10-21 17:24:21,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1217,12,2025-10-21 17:24:21,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1218,12,2025-10-21 17:24:21,error,gps,SATS: 0
1219,12,2025-10-21 17:24:24,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1220,12,2025-10-21 17:24:24,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1221,12,2025-10-21 17:24:24,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1222,12,2025-10-21 17:24:24,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1223,12,2025-10-21 17:24:24,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1224,12,2025-10-21 17:24:24,error,gps,SATS: 0
1225,12,2025-10-21 17:24:27,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1226,12,2025-10-21 17:24:27,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1227,12,2025-10-21 17:24:27,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1228,12,2025-10-21 17:24:27,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1229,12,2025-10-21 17:24:27,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1230,12,2025-10-21 17:24:27,error,gps,SATS: 0
1231,12,2025-10-21 17:24:30,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1232,12,2025-10-21 17:24:30,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1233,12,2025-10-21 17:24:30,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1234,12,2025-10-21 17:24:30,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1235,12,2025-10-21 17:24:30,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1236,12,2025-10-21 17:24:30,error,gps,SATS: 0
1237,12,2025-10-21 17:24:33,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1238,12,2025-10-21 17:24:33,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1239,12,2025-10-21 17:24:33,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1240,12,2025-10-21 17:24:33,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1241,12,2025-10-21 17:24:33,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1242,12,2025-10-21 17:24:33,error,gps,SATS: 0
1243,12,2025-10-21 17:24:36,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1244,12,2025-10-21 17:24:36,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1245,12,2025-10-21 17:24:36,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1246,12,2025-10-21 17:24:36,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1247,12,2025-10-21 17:24:36,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1248,12,2025-10-21 17:24:36,error,gps,SATS: 0
1249,12,2025-10-21 17:24:39,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1250,12,2025-10-21 17:24:39,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1251,12,2025-10-21 17:24:39,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1252,12,2025-10-21 17:24:39,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1253,12,2025-10-21 17:24:39,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1254,12,2025-10-21 17:24:39,error,gps,SATS: 0
1255,12,2025-10-21 17:24:42,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1256,12,2025-10-21 17:24:42,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1257,12,2025-10-21 17:24:42,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1258,12,2025-10-21 17:24:42,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1259,12,2025-10-21 17:24:42,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1260,12,2025-10-21 17:24:42,error,gps,SATS: 0
1261,12,2025-10-21 17:24:45,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1262,12,2025-10-21 17:24:45,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1263,12,2025-10-21 17:24:45,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1264,12,2025-10-21 17:24:45,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1265,12,2025-10-21 17:24:45,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1266,12,2025-10-21 17:24:45,error,gps,SATS: 0
1267,12,2025-10-21 17:24:48,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1268,12,2025-10-21 17:24:48,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1269,12,2025-10-21 17:24:48,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1270,12,2025-10-21 17:24:48,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1271,12,2025-10-21 17:24:48,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1272,12,2025-10-21 17:24:48,error,gps,SATS: 0
1273,12,2025-10-21 17:24:51,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1274,12,2025-10-21 17:24:51,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1275,12,2025-10-21 17:24:51,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1276,12,2025-10-21 17:24:51,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1277,12,2025-10-21 17:24:51,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1278,12,2025-10-21 17:24:51,error,gps,SATS: 0
1279,12,2025-10-21 17:24:54,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1280,12,2025-10-21 17:24:54,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1281,12,2025-10-21 17:24:54,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1282,12,2025-10-21 17:24:54,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1283,12,2025-10-21 17:24:54,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1284,12,2025-10-21 17:24:54,error,gps,SATS: 0
1285,12,2025-10-21 17:24:57,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1286,12,2025-10-21 17:24:57,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1287,12,2025-10-21 17:24:57,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1288,12,2025-10-21 17:24:57,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1289,12,2025-10-21 17:24:57,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1290,12,2025-10-21 17:24:57,error,gps,SATS: 0
1291,12,2025-10-21 17:25:00,warning,system,"Advertencia: No hay conexión con LoRa, esperando datos."
1292,12,2025-10-21 17:25:00,error,gyro,Roll/Pitch/Yaw: 0.0 / 0.0 / 0.0 deg
1293,12,2025-10-21 17:25:00,error,accelerometer,Accel (X/Y/Z): 0.00 / 0.00 / 0.00 G
1294,12,2025-10-21 17:25:00,error,bme_sensor,Temp/Hum/Pres/Alt BME (1/2/3): 0.0°C / 0.0% / 0.0 hPa | 0.00m / 0.00m / 0.00m
1295,12,2025-10-21 17:25:00,error,gps,GPS Lat/Lon/Alt: 0.000000 / 0.000000 / 0.00 m
1296,12,2025-10-21 17:25:00,error,gps,SATS: 0
